job_id,created_at,description,role_id
212,2025-09-02 05:40:33.330861+00,"  Обязанности:        Сбор, обработка и анализ данных, связанных с продажами и маркетингом       Анализ рыночной информации, конкурентной среды, тенденций и динамики фармацевтического рынка       Разработка отчетов для внутреннего использования (руководство, отдел продаж, маркетинг и т.д.)       Участие в построении прогнозных моделей, моделировании сценариев и оценке рисков       Поддержка процесса принятия решений, предоставление аналитических рекомендаций на основе полученных данных       Визуализация данных (например, в Power BI, Excel)       Взаимодействие с другими отделами        Требования:        Высшее образование — желательно в области экономики       Опыт работы аналитиком (от 3 лет), желательно в фармацевтической или FMCG-сфере.       Знание SQL, Excel (включая сводные таблицы, формулы), Power BI, Tableau или аналогичных BI-инструментов       Понимание фармацевтической индустрии: жизненного цикла продукта, регуляторных процессов, специфики продаж и дистрибуции       Способность работать с большим объемом данных, критическое мышление       Внимательность к деталям, ответственность, умение работать в команде       Владение английским языком на уровне не ниже intermediate (для чтения документации и работы с международными данными)        Условия:      График 5/2   Официальное оформление по ТК РУз   Развитие и рост в международной компании   ",10
213,2025-09-02 05:40:33.330861+00,"  Обязанности:      Управление ежедневными/недельными/месячными заказами (планирование, отслеживание);   Организация и контроль движения товара;   Планирование и отслеживание отгрузок, заказов;   Взаимодействие с поставщиками;   Управление товарными запасами, прогнозирование спроса;   Товарная аналитика (детальный анализ товарных запасов, тенденций продаж, внесение предложений по их управлению и оптимизации);   Ведение установленной внутренней отчётности;   Выполнение поручений и поставленных задач от руководителя ТО          Требования:      Опыт работы в сфере логистики, аналитики или управления цепями поставок от 3 лет;   Продвинутые навыки работы с Word , Excel (опыт работы с большим массивом данных, сводными таблицами);   Знание 1С;   Умение работать с большими объемами данных и делать выводы;   Аналитический склад ума и внимательность к деталям.      Условия:     -  Официальное трудоустройство,  согла сно ТК РУ - Рабочий день с 9-00 ч. до 18-00 ч. (5/2). - Корпоративная связь, мобильный  телефон , офис в центре города   без опыта работы, просьба не беспокоить !     ",10
214,2025-09-02 05:40:33.330861+00,"  НБУ –  надежный и устойчивый банк, играющий важную роль в развитии экономики Узбекистана. Если Вы хотите развиваться в финансовой сфере и стать частью команды профессионалов, эта вакансия для Вас!    ЧТО ВАМ ПРЕДСТОИТ ДЕЛАТЬ:      Организация эффективной деятельности Отдела мониторинга реализации стратегии;   Определение степени достижения основной стратегической цели развития Банка;   Подготовка предложений по реализации основных задач стратегического плана, стимулированию реализации стратегического плана в целом и отдельных его частей;   Осуществление мониторинга выполнения целевых коэффициентов эффективности;   Проведение моделирования социально-экономической конъюнктуры и составление прогнозов;   Мониторинг реализации стратегических направлений развития Банка и подготовка предложений Руководству о предотвращении стратегических рисков.      ЧТО МЫ ОЖИДАЕМ ОТ ВАС:     1. Hard skills      Умение &quot;читать&quot; и анализировать финансовую отчетность Банка.   Владение компьютером на уровне уверенного пользователя: MS Office (Word, Power Point).   Сильные навыки в MS Excel (Power BI, Power Pivot/Power Query).   Опыт в написании макросов и автоматизации отчётности будет плюсом.   Навыки в построении эконометрических моделей и прогнозировании различных финансовых показателей будут плюсом.      2. Soft skills      Аналитический склад ума.   Умение работать в команде, системный подход и стратегическое мышление.   Умение работать в режиме многозадачности.   Оперативность.   Ответственность.   Заинтересованность в профессиональном развитии.   Ориентированность на результат.      МЫ ПРЕДЛАГАЕМ:      Трудоустройство согласно законодательству РУз;   Возможность построить карьеру в престижном банке страны.   Стабильную заработную плату: оклад + KPI, на который Вы можете влиять;   Работу в динамичной команде профессионалов;   Комфортные условия труда, график 5/2 с 9:00 до 18:00;   Ценный и полезный опыт;   Удобная локация рядом с метро;   Широкие возможности для постоянного обучения и быстрого профессионального развития (собственная онлайн-библиотека, внутренний портал обучения, дополнительные курсы);      Ждем Ваше резюме. Присоединяйтесь к нашей команде!  ",10
215,2025-09-02 05:40:33.330861+00,"  1. ОСНОВНАЯ ЦЕЛЬ РАБОТЫ    Продажи и продвижение оригинальных запчастей по различным каналам продаж.        2. ОСНОВНЫЕ ОБЯЗАННОСТИ И ЗАДАЧИ     • Сбор и анализ отчетов: отчет по KPI запчастей, отчет по запасам и продажам (ежемесячно).   • Ввод данных в электронный каталог запчастей.   • Подготовка и сбор информации для расчета ценовых предложений, контрактов (работа с внутренней ERP системой).   • Ежеквартальные исследования рынка и сравнительный анализ цен.   • Ежедневное обновление отчетов о продажах запасных частей.   • Ежедневный контроль и управление документами, связанными с продажей запчастей и машинных масел.   • Обработка всех транзакций, связанных с продажами в 1С, MD365 ERP-системах.   • Обработка всех договоров купли-продажи в системах ERP.   • Поддержка продаж, связанных с проектами электронной коммерции.   • Перевод учебных материалов для распространения среди дилеров.   • Ежедневная поддержка дилеров по вопросам запасных частей.        3. НЕОБХОДИМЫЕ НАВЫКИ И КВАЛИФИКАЦИЯ     • Cтепень бакалавра в области автомобилестроения, машиностроения или управления бизнесом.   • Аналитическое мышление, навыки решения проблем, умение принимать решения, ориентация на клиента, умение работать в команде   • Компьютерная грамотность: хороший уровень владения приложениями Microsoft Office, включая Excel, Power Point, Word.   • Языки: хорошее знание английского и русского языков. Предпочтительно узбекский. ",10
216,2025-09-02 05:40:33.330861+00," Novugen Pharma is a global pharmaceutical company specialising in complex and high-tech generics for all therapeutic areas and general medicine that meet strict international quality standards. In an effort to change the status quo, Novugen strives to provide early access to affordable drugs of the highest quality around the world. Novugen Uzbekistan has its own production in the Republic of Uzbekistan and provides high-quality products not only to the Republic of Uzbekistan, but also to other CIS countries.   Due to expansion of the business, Novugen Uzbekistan is looking for Sales Analyst to join its team, who is ready to be part of an interesting, dynamic and rapidly growing team.       Key Responsibilities:   - Prepare reports, presentations and operational data using data from internal and external sources   - Collect and analyze data to understand problems and actively solve them together with team members and employees of other departments   - Calculate sales by region, product and by employee (team)   - Participate in the preparation of sales plans, recommend the correct distribution among teams   - Collect and analyze historical data to forecast sales trends   - Communicate with management; regularly review historical sales data to identify trends   - Evaluate third-party data to determine the best methods for achieving success in the company   - Provide useful information and insights to team members and management       Requirements:   - Prior experience as sales analyst;   - Experienced user of Microsoft Excel   - Higher education (desirable)   - Good communication and teamwork skills;   - Knowledge of English is welcome   - high level of organization and attention to detail   - strong work ethic and willingness to take initiative       Conditions:   - Official employment and competitive salary   - Great opportunities for career growth   - Interesting tasks and projects   - d ynamic, fast-paced environment  ",10
217,2025-09-02 05:40:33.330861+00," Responsibilities:     Risk Assessment support: Help conduct risk assessments by gathering and analyzing data on financial, operational risks   Data collection and reporting: Collect risk related data and reporting   Administrative and Coordination tasks: Support coordination of risk-related meetings, training sessions and other management tasks.     Requirements:     Practical work experience in a similar position   Fluent speaking in English, Korean, Russian and Uzbek   Bachelor&#39;s degree in economics, accounting, finance   Confident user of MS Office programs     Conditions:     Competitive salary   Lunch compensation   Medical insurance   Bonuses   ",10
219,2025-09-02 05:40:33.330861+00," Обязанности:       Ведение финансовой отчетности по заказам компании;       Подготовка  реестров для оплат , согласование с внутренними отделами;       Контроль за  дебиторской и кредиторской задолженностями  — как по заказчикам, так и по субподрядчикам;       Работа с базами данных и отчетной документацией;       Своевременное предоставление аналитической информации для управленческих решений.       Требования:       Высшее экономическое или финансовое образование;       Опыт работы с программой  1С ;       Уверенное владение  Microsoft Excel  (сводные таблицы, формулы, базовый анализ данных);       Способность работать с большим объемом информации, внимание к деталям;       Навыки работы в условиях  многозадачности  и соблюдение сроков;       Владение русским языком на хорошем уровне (устно и письменно)       Условия:     График работы 5/2, 09:00-18:00   Официальное трудоустройство по ТКРУз   ",10
220,2025-09-02 05:40:33.330861+00," Aretera, the leading independent public affairs and government relations consultancy invites a GR manager in Uzbekistan to join a professional GR team serving major international clients across multiple industry sectors. This position opens an opportunity to develop your career in public affairs gaining international and local experience since Aretera is trusted by its clients across SEE/CEE and Central Asia.    Responsibilities:      Regulatory monitoring including analysis of legal regulation and activities of state bodies in open sources;   Preparation of analytical memos, overviews, articles, and reports;   Interaction and engagement with state bodies of the Republic of Uzbekistan, companies, and industry associations.      Requirements:      Compulsory fluent in Uzbek and Russian;   Minimum one year of experience in analytical work;   General erudition and information handling skills;   Strong written communication skills;   Negotiation skills;   Willingness to learn;   Higher humanitarian education (competing foreign courses would be an advantage);   Working command of English (fluency in English would be an advantage).   ",10
221,2025-09-02 05:40:33.330861+00," Обязанности:     Сбор и анализ данных о продажах и ключевых показателях эффективности (KPI).   Подготовка регулярных отчётов для руководства.   Прогнозирование продаж и определение трендов на основе анализа данных.   Разработка рекомендаций для улучшения коммерческих показателей.     Требования:     Опыт работы в области аналитики от 1 года.   Уверенное владение Excel и инструментами визуализации данных (Power BI, Tableau).   Аналитическое мышление, внимание к деталям.   Уверенно владеешь русским языком и умеет работать в программах 1С, Word и Excel.     Условия:      Официальное трудоустройство по Трудовому кодексу РУз.    Удобное рабочее место и возможность карьерного роста.   Конкурентоспособную заработную плату   ",10
222,2025-09-02 05:40:33.330861+00," Обязанности:     взаимодействие с консалтинговыми компаниями для организации и реализации проекта по цифровизации и автоматизации процессов управления персоналом.   сбор бизнес-требований от заказчика по оптимизации процессов управления персоналом;   передача требований в ИТ-отдел, постановка задач разработчикам;   формирование технических заданий для разработчиков;   поддержка пользователей во второй линии, включая разбор инцидентов, настройку системы и ответы на сложные вопросы;   сбор обратной связи от сотрудников и руководителей через фокус-группы, интервью и опросники;   поддержка и администрирование HR-автоматизации и цифровизации;   подготовка инструкций пользователям и проведение обучения;   подготовка презентаций и расчёт бизнес-эффектов для новых цифровых процессов;   тестирование выполненных работ и доработок;   ведение технической документации, включая формирование технических заданий и написание протоколов тестирования функционала.     Требования:       Высшее образование (интернет технологии, менеджмент, экономика, управление персоналом);       Опыт работы от 3х лет;     Владение навыками анализа бизнес-процессов, интервьюирования заинтересованных сторон, выявления рисков и областей для оптимизации/автоматизации и формирования результатов;   Умение собирать, анализировать, систематизировать, хранить и поддерживать в актуальном состоянии информации бизнес-анализа;   Знание и понимание подходов к моделированию бизнес-процессов;   Знание методик, техник и инструментов управления требованиями, составления технических заданий;   Знание основ управления проектами;   Опыт разработки инструкций, описания бизнес-процессов.      Будет преимуществом:      Опыт участия в интеграционных проектах по процессам HR (личный кабинет, обучение сотрудника, оценка и аттестация, кадровый резерв);   Знание предметной области (полный цикл процессов управления персоналом) в объеме достаточном для решения задач бизнес-анализа;     Знание языка визуального моделирования (BPMN);       Опыт внедрение системы электронного обучения E-learning, корпоративного глоссария, электронной библиотеки;       Знание SQL на базовом уровне.       Условия:      Готовность переехать в Навои минимум на 3 года.    Трудоустройство по ТК, полный соц. пакет (отпуск, больничный, медицинский полис).     График работы 5/2.       Уровень заработной платы обсуждается по результатам собеседования     ",10
223,2025-09-02 05:40:33.330861+00," Обязанности:     Развитие внешней торговой сети, Контроль деятельности существующих торговых точек, обучение диллеров и их сотрудников, обработка заявок на открытие диллерских точек     Требования:     Образование: Высшее/Среднее специальное   Опыт работы в телекоммуникационной отрасли или FMCG бизнесе не менее 1 года. Коммуникабельность, нацеленность на результат, умение работать в команде и стрессовой ситуации     Условия:     Добровольное медицинское страхование   Служебная сотовая связь   Отпуск 27 календарных дней   Корпоративное обучение   ",10
225,2025-09-02 05:40:33.330861+00," The KPMG Forensic department in the CIS region is currently one of the most renowned practices in the market helping clients avoid risks associated with illicit activities. Our practice typically works for clients to help them either prevent or investigate misconduct by employees or external parties. The practice in Uzbekistan works on a wide variety of cases, including the following: simple employee misconduct, diversion of company assets, large-scale financial frauds, asset recovery, forensic audits of insolvent companies, fraud risk assessment, anti-money laundering (AML), anti-fraud and anti-bribery and corruption (ABC) compliance.    The role will involve:      Review and analysis of financial and other documents to identify potentially suspicious transactions;   Analysis of various aspects of company’s activities and generating ideas on further directions of investigation;   Performing multi-task assignments;   Conducting interviews;   Preparing draft reports in Russian and English languages.      Requirements:      Higher Education Accounting/Finance/Economics;   from 3 years of Audit / Transaction Services / Forensic experience in big4 or similar audit firms;   Intellectual curiosity and ability for non-standard thinking;   Commitment to quality and attention to details;   Good analytical and communication skills;   Willingness to travel and readiness to work overtime;   Fluent English and Russian      Soft skills:      Flexible and committed to seeing a task through to completion;   Able to interact with a wide variety of clients;   Inquisitive mind;   Flexible team worker who can manage many tasks at the same time;   Russian and English languages – good level (spoken, written).      What we offer:      Full-time employment contract with high-quality benefits, including health and life insurance;   Comprehensive remuneration package, including annual bonus (based on KPI);   27 days of paid annual leave and an additional 5 sick leaves per year;   Working in a highly professional, stimulating ang challenging work environment for the company with strong position on the worldwide market;   A wide range of training and development programs, including access to LinkedIn Learning – a platform that offers a broad array of courses to enhance your skills and knowledge;   Prestigious BRAVO award for our most outstanding performers;   Generous referral program: refer a talented friend to join our team, and you can reap the rewards;   Flexible lunchtime hours from 12:00 to 15:00;   Coverage of taxi expenses for work outside the office locations;   High-level corporate events, fostering connections and providing opportunities for personal and career growth;   ",10
227,2025-09-02 05:40:33.330861+00,"  LeverX International  is looking for  experienced SAP PLM Consultants  to join our dynamic team and contribute to both ongoing and upcoming SAP projects.   Requirements:        Higher education in Economics, Engineering, or related fields;       English proficiency:  Upper-Intermediate (B2)  or higher;       Proven experience in SAP PLM implementation projects (2+ years preferred);       Strong knowledge of:       SAP PLM BOMs       Change Records       CAD integrations (e.g.,  SAP ECTR );           Experience with  SAP EPD  is an advantage.        Responsibilities:        Perform System Configuration;       Prepare detailed functional specifications;       Conduct end-user training sessions;       Collaborate directly with clients (both remotely and on-site);       Participate in pre-sales activities.            Soft Skills:        Strong communication skills;       Ability to make independent decisions;       High level of responsibility and reliability;       Eagerness to learn and grow professionally;       Team-player mindset.        We Offer:         Competitive salary , based on interview results;        Project-based bonuses  and performance incentives;       Opportunities for  professional growth  and career development;       Continuous learning: access to the latest SAP tools and technologies;       Participation in  innovative and international projects;        Free corporate  English and German courses;         Sport  compensation/sport card;       Travel opportunities:  business trips up to 50% .           Interested in joining LeverX? Apply now and become part of a global team delivering cutting-edge SAP solutions. ",10
228,2025-09-02 05:40:33.330861+00," Чем нужно будет заниматься:     Отвечать за создание и развитие креативной концепции бренда и его продуктов/услуг, а также за руководство командой дизайнеров, моушен-дизайнером и видеографом.   Разработка и внедрение креативных концепций для бренда, продуктов, рекламных кампаний и мероприятий.   Создание визуальных и коммуникационных материалов, соответствующих стандартам бренда и целям компании.   Взаимодействие с другими подразделениями компании для реализации креативных проектов.   Проведение встреч, брейн-стормингов и анализ новых трендов для выработки креативных решений.   Отслеживание и анализ результативности креативных решений.     Что мы ожидаем от Вас:     Высшее или среднеспециальное образование, работа по специальности не менее 5 лет.   Понимание основ цифрового маркетинга и рекламы.   Глубокое понимание рынка, трендов и потребностей целевой аудитории.   Отличные лидерские качества и способность вдохновлять команду.   Способность работать в команде и решать нестандартные задачи.   Навыки работы с современными инструментами для дизайна и визуализации (Microsoft Office, Adobe After Effect, Cinema 4D, Adobe InDesign, Adobe Photoshop Lightroom, Figma).   Не менее 5 лет работы в крупных компаниях – лидерах рынка, в маркетинговых или креативных агентствах.   Портфолио успешных проектов, подтверждающих креативные достижения.   Знание русского и английского языков на высоком уровне, узбекского языка на среднем уровне.     Условия:     График работы с 9:00 до 18:00, 5/2   Выплата заработной платы дважды в месяц: аванс и основная зарплата   Официальное оформление с первого рабочего дня по ТК РУз   Ежегодный отпуск 21 календарный день согласно ТК РУз   Возможность по работать в одном из крупнейших банков   Принять участие в реализации нескольких интересных проектов   ",12
229,2025-09-02 05:40:33.330861+00," В небольшую команду по разработке мобильных игр ищем Арт Директора, который будет закрывать весь спектр работ по художественной части проекта как идейно, так и непосредственно руками. Арт Директор будет отвечать за выбор визуального стиля проекта, создание ассетов в выбранном стиле и закрывать задачи, связанные с 2D (интерфейс, иконки и т.д.)    Чем предстоит заниматься:      Разработка и создание макетов пользовательского интерфейса (UI) на основе референсов и их отрисовка в Figma.   Определение и обоснование визуального стиля разрабатываемых игр, разработка арт-гайдов и пайплайнов.   Нести полную ответственность за художественную составляющую игровых проектов на всех этапах разработки.   Тесное взаимодействие с 3D-дженералистами, постановка задач и контроль качества создаваемых 3D моделей персонажей, окружения и других игровых ассетов.   Работа с готовыми графическими ассетами (при необходимости их интеграция, оптимизация и доработка под нужды проекта).   Уверенное владение инструментами 2D-графики для создания элементов интерфейса, иконок, промо-материалов и другой необходимой графики.   Активное и уверенное использование нейронных сетей для генерации иконок, текстур и других графических элементов, оптимизация и интеграция с основным арт-стилем.   Участие в планировании и оценке сроков выполнения художественных задач.   Обеспечение единого художественного стиля и высокого качества визуальной составляющей на всех этапах производства игры.   Менторинг и поддержка других художников в команде (при необходимости).   Отслеживание актуальных трендов в игровой индустрии и в области визуального дизайна.      Наши ожидания от кандидата:      Подтвержденный опыт работы Арт-директором именно в  геймдев студиях  более  5 лет .   Глубокое знание принципов UI/UX дизайна и опыт создания удобных и визуально привлекательных интерфейсов для мобильных игр.   Экспертное владение Figma для создания UI макетов и их отрисовки.   Развитый художественный вкус, знание теории цвета, композиции, света и тени.   Опыт определения и успешного внедрения различных визуальных стилей в игровых проектах.   Отличное понимание процесса создания 3D графики, знание основных этапов пайплайна и умение оценивать качество моделей и текстур.   Опыт работы с игровыми движками (например, Unity, Unreal Engine) на уровне интеграции и настройки графических ассетов.   Уверенное владение пакетами 2D-графики (например, Adobe Photoshop, Illustrator, Procreate) для создания и редактирования игровой графики.   Подтвержденный опыт эффективного использования нейронных сетей для генерации игровых ассетов и их интеграции в проект.   Навыки управления командой художников и опыт организации арт-процессов (желательно).   Высокий уровень ответственности, самостоятельности, инициативности и проактивности.   Отличные коммуникативные навыки и умение эффективно взаимодействовать с представителями других игровых профессий (гейм-дизайнерами, программистами).   Умение работать в условиях сжатых сроков и быстро адаптироваться к изменениям.   Страсть к играм и понимание специфики мобильного геймдева.      Мы предлагаем:      Работу в небольшой, но дружной и увлеченной команде профессионалов.   Возможность напрямую влиять на визуальный стиль и качество наших игровых проектов.   График работы: 5/2, с 9:00 до 18:00.   Интересные и разнообразные задачи, возможность реализовать свой творческий потенциал.   Возможности для профессионального роста и развития в динамично развивающейся индустрии.   Конкурентная заработная плата (обсуждается индивидуально по результатам собеседования) $1600-2200 (150000-200000 RUB).      Если вы талантливый и опытный Арт-директор с любовью к играм и желанием создавать выдающиеся визуальные решения для мобильных игр, мы будем рады видеть вас в нашей команде!     Для рассмотрения вашей кандидатуры, пожалуйста, отправьте ваше резюме сразу со ссылкой на портфолио, демонстрирующее ваш опыт и навыки.  ",12
230,2025-09-02 05:40:33.330861+00," SSP SOFТ - аккредитованная ИТ-Компания, создающая уникальные цифровые решения для бизнеса: силами наших команд реализовано более 1000 проектов для клиентов в финансовом и государственном секторах, ритейле и промышленности.   В чем наше преимущество?   Мы ценим индивидуальный подход к каждому соискателю, учитываем Ваш опыт при определении проекта и предлагаем долгосрочное и перспективное сотрудничество!   Мы ищем в команду  Бизнес-аналитика   со скиллами системного   (Middle+/Senior)  на проект иностранного банка.    Решайте интересные задачи:      Сбор, анализ и формализация требований от бизнес-подразделений и иных стейкхолдеров;   Подготовка бизнес-требований, верхнеуровневое описание пользовательских историй (User Stories);   Визуализация бизнес-процессов с помощью нотации BPMN для их дальнейшей оптимизации;   Взаимодействие с системными аналитиками и командой разработки для обеспечения правильной реализации требований;   Участие в тестировании решений, проверка соответствия функционала бизнес-требованиям;   Поддержка и обновление проектной документации в Jira и Confluence;   Работа над созданием сложных пользовательских сценариев в мобильных приложениях и омниканальной платформе;   Балансирование между интересами различных бизнес-подразделений и техническими ограничениями;   Быстрая адаптация к изменяющимся бизнес-требованиям, приоритетам в условиях высокой динамики реализации проекта.      Для нас привлекательны следующие знания и опыт:      Умение моделировать бизнес-процессы с использованием BPMN;   Опыт работы с Jira и Confluence для ведения документации и управления проектами;       Базовые знания SQL и опыт работы с API-интеграциями (REST API) будет преимуществом;   Способность четко формулировать и структурировать требования;   Развитые навыки коммуникации и умение эффективно взаимодействовать с бизнесом и IT-командами;       Навыки аналитического мышления и умение решать комплексные задачи;       Способность работать в условиях неопределенности и динамично изменяющейся среды;   Не менее 2-3 лет опыта работы бизнес-аналитиком в банковской сфере;   Опыт участия в проектах по разработке мобильных приложений или омниканальных решений;       Опыт работы с бизнес-процессами в финансовом секторе.      Особенные знания:      Понимание специфики технологий локального рынка (Узбекистан) и опыт работы по внедрению локальных процессингов;   Предпочтелен опыт с интеграциями с АБС системами (NCI, АСБТ, Flexcube etc);   Уровень английского языка: Средний (В1+ и выше).      Вы гарантировано получите:      Работу с вовлеченным коллективом;   Достойную заработную плату, выплачиваемую точно в срок (определим на собеседовании);   Гибкий график работы;   Полностью удаленную работу    Социальную поддержку для попавших в тяжелое положение;   Возможность роста посредством реализации индивидуальных программ развития.      Мы поддерживаем и обеспечиваем:      Программу адаптации на проекте;   Программу движения по карьерной лестнице с необходимыми для этого обучением и практикой;   Минимум бюрократии (только самое необходимое, чтобы быть в рамках законодательства);   Программу рекомендаций, чтобы вы могли работать со своими друзьями и получали за это бонусы;   Программу социальной ответственности: материальная помощь, подарочные сертификаты при рождении детей или на свадьбу.      Мы ждем тебя в команду SSP SOFT!      ",150
231,2025-09-02 05:40:33.330861+00,"  Вакансия: Бизнес-аналитик     О компании  АСБИС — крупный международный холдинг, занимающийся дистрибуцией IT-продуктов в странах Центральной и Восточной Европы, Ближнего Востока и Африки. Мы производим электронику и сотрудничаем с такими гигантами, как Apple, а также развиваем локальные продукты. Наша штаб-квартира находится в Лимасоле, а офисы расположены в 34 странах мира.    Обязанности   • Сотрудничество с бизнес-клиентами для сбора и анализа их требований. • Сбор, анализ и формализация требований на всех уровнях от клиентов с разным уровнем интереса и вовлеченности. • Моделирование и описание бизнес-процессов, разработка прототипов для пользовательских интерфейсов. • Управление требованиями на протяжении всего цикла разработки и участие во внедрении программных продуктов. • Разработка технической документации, включая технические задания, спецификации, функциональные и нефункциональные требования. • Создание задач для разработчиков. • Разработка пользовательской документации, проведение обучения пользователей, консультирование пользователей. • Тесное сотрудничество с владельцами продукта, менеджерами продукта, веб-аналитиками на этапах обнаружения, проектирования и развертывания продукта. • Содействие постоянным улучшениям процессов в команде. • Планирование и проведение интервью и семинаров в сотрудничестве с бизнес-группами и разработчиками. • Проведение мероприятий на этапе обнаружения, включая семинары, интервью с заинтересованными сторонами и приоритизацию требований. • Определение, запись существующих системных функций и бизнес-операций.    Требования      Опыт работы на должности бизнес-аналитика или системного аналитика от 5 лет.   Опыт описания бизнес-процессов с использованием нотаций (BPMN, UML) и интеграции сервисов;   Опыт прототипирования пользовательского интерфейса (Axure, Balsamiq, Figma);   Понимание архитектуры клиент-сервер;   Опыт описания REST API, опыт описания интеграционных взаимодействий;   Умение работать с редакторами Postman, Swagger и JSON;      Условия и преимущества      Гибкий формат работы: удаленно или из офиса, по желанию. Но проживание обязательно Ташкент   Полная занятость с графиком 5/2.   Рабочий день с 9 до 18 часов.   Возможности для профессионального роста и развития в международной компании.   Официальное трудоустройство.   ",150
